order_id,order_date,warehouse,carrier,route,product_type,day_of_week,season,promised_date,delay_days,actual_delivery_date,delivery_status,warehouse_processing_hours,distance_km,delivery_attempts
O01127,2026-07-05,Delhi-W1,DTDC,North,Sports,Sunday,Monsoon,2026-07-07,1,2026-07-08,Delayed,9.4,174.0,1
O01128,2026-06-19,Bengaluru-W1,XpressBees,South,Beauty,Saturday,Summer,2026-06-23,0,2026-06-23,On Time,7.1,548.4,1
O01129,2026-01-01,Bengaluru-W1,BlueDart,South,Sports,Friday,Monsoon,2026-01-05,2,2026-01-07,Delayed,25.8,1289.1,1
O01130,2025-12-14,Delhi-W1,BlueDart,Regional,Sports,Tuesday,Spring,2025-12-19,2,2025-12-21,Delayed,7.5,1185.4,1
O01131,2025-05-22,Delhi-W1,DTDC,Local,Sports,Saturday,Summer,2025-05-26,1,2025-05-27,Delayed,11.3,342.5,1
O01132,2025-05-25,Mumbai-W1,Delhivery,North,Electronics,Tuesday,Festive,2025-05-28,2,2025-05-30,Delayed,12.6,205.7,1
O01133,2025-09-02,Hyderabad-W1,XpressBees,South,Home,Wednesday,Summer,2025-09-09,3,2025-09-12,Delayed,4.2,1191.3,2
O01134,2026-03-18,Mumbai-W1,BlueDart,Local,Beauty,Friday,Winter,2026-03-24,1,2026-03-25,Delayed,4.4,1219.1,1
O01135,2025-10-17,Hyderabad-W1,BlueDart,North,Fashion,Wednesday,Summer,2025-10-22,0,2025-10-22,On Time,12.8,662.2,3
O01136,2025-04-22,Bengaluru-W1,Delhivery,West,Beauty,Tuesday,Monsoon,2025-04-28,1,2025-04-29,Delayed,18.4,1517.8,1
O01137,2025-08-02,Hyderabad-W1,DTDC,Regional,Beauty,Wednesday,Spring,2025-08-04,7,2025-08-11,Delayed,22.8,1760.9,3
O01138,2025-07-19,Mumbai-W1,EcomExpress,East,Electronics,Friday,Festive,2025-07-23,5,2025-07-28,Delayed,4.3,374.1,1
O01139,2026-02-09,Delhi-W1,DTDC,South,Electronics,Thursday,Festive,2026-02-11,3,2026-02-14,Delayed,15.4,1040.8,3
O01140,2026-02-25,Hyderabad-W1,BlueDart,South,Sports,Monday,Monsoon,2026-03-02,0,2026-03-02,On Time,8.3,14.6,1
O01141,2025-01-07,Mumbai-W1,BlueDart,North,Beauty,Saturday,Monsoon,2025-01-14,1,2025-01-15,Delayed,18.2,1284.9,1
O01142,2026-06-09,Bengaluru-W1,XpressBees,East,Home,Thursday,Monsoon,2026-06-12,2,2026-06-14,Delayed,10.5,748.6,3
O01143,2026-08-15,Hyderabad-W1,DTDC,West,Electronics,Tuesday,Winter,2026-08-19,2,2026-08-21,Delayed,12.0,351.9,1
O01144,2025-10-13,Bengaluru-W1,EcomExpress,Local,Electronics,Thursday,Spring,2025-10-15,4,2025-10-19,Delayed,20.2,1355.2,2
O01145,2026-01-24,Bengaluru-W1,XpressBees,Regional,Home,Wednesday,Winter,2026-01-31,1,2026-02-01,Delayed,21.5,1460.1,2
O01146,2026-02-20,Kolkata-W1,EcomExpress,Local,Electronics,Friday,Monsoon,2026-02-24,2,2026-02-26,Delayed,9.2,204.5,2
O01147,2025-05-30,Hyderabad-W1,XpressBees,North,Home,Thursday,Spring,2025-06-05,0,2025-06-05,On Time,2.2,78.6,2
O01148,2026-03-04,Mumbai-W1,DTDC,South,Fashion,Thursday,Monsoon,2026-03-07,0,2026-03-07,On Time,5.0,604.7,1
O01149,2025-10-20,Hyderabad-W1,BlueDart,West,Home,Friday,Spring,2025-10-27,1,2025-10-28,Delayed,28.0,1128.7,1
O01150,2025-11-30,Hyderabad-W1,EcomExpress,South,Fashion,Wednesday,Festive,2025-12-04,5,2025-12-09,Delayed,12.4,1429.2,1
O01151,2025-09-29,Bengaluru-W1,DTDC,Local,Sports,Monday,Winter,2025-10-02,1,2025-10-03,Delayed,4.3,985.2,2
O01152,2025-02-12,Bengaluru-W1,EcomExpress,West,Sports,Thursday,Monsoon,2025-02-19,4,2025-02-23,Delayed,5.5,1047.4,2
O01153,2026-04-13,Bengaluru-W1,DTDC,Regional,Electronics,Saturday,Monsoon,2026-04-19,2,2026-04-21,Delayed,16.5,1440.7,3
O01154,2025-11-15,Bengaluru-W1,XpressBees,North,Home,Tuesday,Summer,2025-11-21,0,2025-11-21,On Time,25.4,954.3,2
O01155,2026-05-07,Mumbai-W1,DTDC,Regional,Electronics,Sunday,Festive,2026-05-09,5,2026-05-14,Delayed,8.6,1102.0,1
O01156,2026-06-11,Delhi-W1,XpressBees,North,Home,Wednesday,Monsoon,2026-06-16,3,2026-06-19,Delayed,18.3,931.6,2
O01157,2025-06-21,Kolkata-W1,BlueDart,Regional,Electronics,Wednesday,Winter,2025-06-23,1,2025-06-24,Delayed,15.3,1585.4,2
O01158,2025-11-17,Bengaluru-W1,XpressBees,Local,Sports,Thursday,Festive,2025-11-20,3,2025-11-23,Delayed,10.6,427.8,1
O01159,2025-02-13,Bengaluru-W1,Delhivery,East,Sports,Saturday,Monsoon,2025-02-15,3,2025-02-18,Delayed,13.4,478.9,1
O01160,2026-06-16,Kolkata-W1,BlueDart,West,Electronics,Sunday,Winter,2026-06-23,3,2026-06-26,Delayed,10.3,234.7,1
O01161,2026-03-30,Bengaluru-W1,DTDC,North,Home,Friday,Summer,2026-04-03,3,2026-04-06,Delayed,18.7,1475.9,3
O01162,2025-03-24,Delhi-W1,DTDC,Local,Beauty,Sunday,Summer,2025-03-31,4,2025-04-04,Delayed,13.9,744.1,1
O01163,2026-06-27,Hyderabad-W1,Delhivery,South,Home,Thursday,Winter,2026-06-29,0,2026-06-29,On Time,2.5,629.5,1
O01164,2025-11-18,Kolkata-W1,DTDC,South,Electronics,Thursday,Festive,2025-11-23,5,2025-11-28,Delayed,7.5,1766.5,2
O01165,2025-08-22,Mumbai-W1,BlueDart,Regional,Home,Friday,Winter,2025-08-29,1,2025-08-30,Delayed,4.3,1668.6,3
O01166,2026-06-24,Kolkata-W1,BlueDart,South,Fashion,Tuesday,Winter,2026-07-01,1,2026-07-02,Delayed,9.3,1749.7,1
O01167,2025-09-09,Delhi-W1,XpressBees,East,Home,Friday,Summer,2025-09-16,0,2025-09-16,On Time,7.2,260.4,3
O01168,2026-03-25,Mumbai-W1,EcomExpress,North,Sports,Thursday,Summer,2026-03-30,2,2026-04-01,Delayed,5.4,1604.8,1
O01169,2025-08-27,Hyderabad-W1,DTDC,Regional,Sports,Monday,Summer,2025-09-03,2,2025-09-05,Delayed,3.3,595.0,2
O01170,2026-05-05,Bengaluru-W1,Delhivery,North,Fashion,Friday,Monsoon,2026-05-08,0,2026-05-08,On Time,1.3,27.7,1
O01171,2026-04-09,Kolkata-W1,BlueDart,North,Home,Tuesday,Monsoon,2026-04-15,2,2026-04-17,Delayed,18.5,707.4,1
O01172,2025-11-10,Mumbai-W1,BlueDart,Local,Beauty,Friday,Spring,2025-11-15,2,2025-11-17,Delayed,18.5,919.0,1
O01173,2025-06-24,Kolkata-W1,BlueDart,South,Home,Friday,Monsoon,2025-06-27,0,2025-06-27,On Time,3.2,199.3,2
O01174,2025-06-29,Hyderabad-W1,EcomExpress,West,Sports,Wednesday,Festive,2025-07-04,5,2025-07-09,Delayed,10.5,970.1,2
O01175,2026-01-20,Kolkata-W1,EcomExpress,North,Sports,Wednesday,Festive,2026-01-25,5,2026-01-30,Delayed,1.9,1475.9,1
O01176,2025-10-22,Mumbai-W1,DTDC,East,Electronics,Thursday,Summer,2025-10-28,1,2025-10-29,Delayed,4.7,682.9,1
O01177,2025-08-03,Delhi-W1,Delhivery,East,Sports,Thursday,Winter,2025-08-07,1,2025-08-08,Delayed,6.8,638.0,1
O01178,2025-03-16,Mumbai-W1,EcomExpress,West,Electronics,Sunday,Summer,2025-03-19,3,2025-03-22,Delayed,5.1,613.2,2
O01179,2025-12-10,Kolkata-W1,XpressBees,South,Sports,Friday,Winter,2025-12-15,0,2025-12-15,On Time,12.4,1662.0,1
O01180,2025-05-22,Hyderabad-W1,EcomExpress,South,Sports,Monday,Summer,2025-05-27,2,2025-05-29,Delayed,0.7,92.5,3
O01181,2025-07-18,Bengaluru-W1,BlueDart,Regional,Beauty,Saturday,Summer,2025-07-20,2,2025-07-22,Delayed,4.6,803.9,3
O01182,2025-06-20,Bengaluru-W1,Delhivery,Regional,Electronics,Thursday,Festive,2025-06-27,6,2025-07-03,Delayed,14.7,480.0,3
O01183,2026-02-10,Hyderabad-W1,DTDC,Regional,Electronics,Friday,Winter,2026-02-14,4,2026-02-18,Delayed,1.8,1609.4,2
O01184,2025-08-16,Kolkata-W1,EcomExpress,South,Sports,Friday,Spring,2025-08-22,6,2025-08-28,Delayed,5.0,177.4,1
O01185,2026-02-15,Hyderabad-W1,BlueDart,North,Electronics,Saturday,Spring,2026-02-18,1,2026-02-19,Delayed,15.9,743.5,1
O01186,2025-03-03,Kolkata-W1,XpressBees,Local,Sports,Friday,Summer,2025-03-08,0,2025-03-08,On Time,27.1,735.2,1
O01187,2025-11-23,Mumbai-W1,XpressBees,West,Sports,Saturday,Summer,2025-11-30,2,2025-12-02,Delayed,18.5,1599.7,2
O01188,2025-05-13,Delhi-W1,DTDC,West,Home,Saturday,Festive,2025-05-16,3,2025-05-19,Delayed,6.7,391.8,3
O01189,2026-08-07,Kolkata-W1,DTDC,West,Electronics,Sunday,Winter,2026-08-13,3,2026-08-16,Delayed,26.9,1162.6,2
O01190,2026-08-13,Bengaluru-W1,EcomExpress,Regional,Fashion,Friday,Summer,2026-08-17,4,2026-08-21,Delayed,14.9,246.3,1
O01191,2025-07-08,Bengaluru-W1,DTDC,Local,Electronics,Sunday,Spring,2025-07-10,2,2025-07-12,Delayed,3.2,1717.4,2
O01192,2025-12-22,Delhi-W1,BlueDart,East,Electronics,Friday,Winter,2025-12-26,0,2025-12-26,On Time,2.0,1069.5,1
O01193,2025-03-12,Kolkata-W1,BlueDart,South,Beauty,Wednesday,Summer,2025-03-14,0,2025-03-14,On Time,14.2,1129.1,2
O01194,2025-09-20,Delhi-W1,BlueDart,East,Fashion,Saturday,Winter,2025-09-23,2,2025-09-25,Delayed,7.6,783.6,1
O01195,2025-11-02,Mumbai-W1,EcomExpress,Regional,Fashion,Tuesday,Festive,2025-11-06,7,2025-11-13,Delayed,3.1,619.4,2
O01196,2026-07-12,Delhi-W1,EcomExpress,North,Beauty,Saturday,Spring,2026-07-16,3,2026-07-19,Delayed,7.4,386.8,1
O01197,2025-08-12,Mumbai-W1,DTDC,Regional,Beauty,Tuesday,Winter,2025-08-16,2,2025-08-18,Delayed,16.7,1089.2,1
O01198,2025-11-24,Bengaluru-W1,EcomExpress,Local,Electronics,Friday,Spring,2025-11-30,5,2025-12-05,Delayed,5.2,1718.4,3
O01199,2026-08-11,Mumbai-W1,BlueDart,Regional,Home,Thursday,Summer,2026-08-14,1,2026-08-15,Delayed,5.1,650.8,1
O01200,2025-03-15,Kolkata-W1,Delhivery,West,Beauty,Monday,Monsoon,2025-03-17,3,2025-03-20,Delayed,7.3,1590.3,1
